"","X","paranum","paratext","doc","ents"
"446",446,"35","35.  He then moved on to the Arab Mediterranean Free Trade Agreement (Agadir Agreement) between Egypt, Jordan, Morocco and Tunisia, and said that data had been received from Egypt,                                          WT/COMTD/M/103                                                 -6- Jordan and Morocco. A draft factual presentation was sent on 11 April 2017 and comments, which were requested by 23rd May 2017, had been received from Egypt, Jordan and Morocco but thus far not from Tunisia. The Secretariat was also still waiting to receive clarification on data from Tunisia and Egypt which had been requested by 15 July 2016. Moving to the agreement between the Gulf Cooperation Council (GCC) and Singapore, the Chairman indicated that although a draft factual presentation had been sent to the parties, the Secretariat was still waiting to receive complete data from the GCC parties, which had been requested by 23 November 2015. He added that only Kuwait had provided data on which clarification had been sought by the Secretariat. Data on preferential tariffs and exceptions to the most-favoured nation (MFN) rates had also not been received from the other GCC parties. In the case of the accession of Rwanda and Burundi to the East African Community (EAC), the Secretariat awaited comments on the draft factual presentation, which were requested by 16 June 2014. For a number of other RTAs – namely, RTAs between India and Nepal, India and Afghanistan, India and Bhutan, and Cuba and El Salvador – the full set of data needed to complete the factual presentations had not been submitted by the parties. He urged the parties to these agreements to provide the data as soon as possible. He went on to say that there remained one RTA notified under the Enabling Clause that had not been ratified by all the parties. This was the Pacific Island Countries Trade Agreement (PICTA). Following the procedures of the Committee on Regional Trade Agreements (CRTA), a factual presentation of an RTA falling in this category would only be drafted after the agreement had been ratified by all the parties. The parties to PICTA were urged to inform the Secretariat as soon as all ratifications were complete.","WTCOMTDM103.pdf","Egypt, Jordan, Morocco, Tunisia, Egypt, Jordan, Morocco, Egypt, Jordan, Morocco, Tunisia, Secretariat, Tunisia, Egypt, Gulf, Cooperation, Council, GCC, Singapore, Chairman, Secretariat, GCC, Kuwait, Secretariat, MFN, GCC, Rwanda, Burundi, EAC, Secretariat, India, Nepal, India, Afghanistan, India, Bhutan, Cuba, El, Salvador, RTA, Pacific, Island, Committee, CRTA, RTA, Secretariat"
"447",447,"36","36.    The representative of the United States said that the US accorded great importance to the transparency of RTAs, and that the CTD was charged to maintain purview over the agreements notified under the Enabling Clause. However, a number of these agreements had languished for some time. Accordingly, he requested the active engagement of the Chairman, including through in-depth consultations with those parties that were supposed to provide comments on the draft factual presentation and/or the requisite data to prepare the draft factual presentation. The involvement of the Chair in addressing these issues would help identify the challenges that these countries had been facing in supplying the requisite information. It would also help the CTD to make progress on the vast and growing number of agreements that had been notified under the Enabling Clause, but had not yet been reviewed and those that had not been notified but were in force.","WTCOMTDM103.pdf","United, States, US, CTD, Chairman, CTD"
"448",448,"37","37.   The Committee took note of the Chairman's update.       -     Gulf Cooperation Council (GCC) Notification of Customs Union – communication from             China, Egypt and India (WT/COMTD/W/175)","WTCOMTDM103.pdf","Committee, Chairman, Gulf, Cooperation, Council, GCC, -RRB-, Notification, of, Customs, Union, China, Egypt, India"
"449",449,"38","38.   The Chairman said that the first sub-item under the present agenda item concerned the GCC Customs Union notification. The sub-item also referred to the communication from China, Egypt and India, which was circulated in document WT/COMTD/W/175.","WTCOMTDM103.pdf","Chairman, GCC, Customs, Union, China, Egypt, India"
"450",450,"39","39.    The representative of Egypt said that systemic concerns had been raised by some Members, including Egypt, over the legal and procedural implications of the dual notification of the GCC Customs Union under both the Enabling Clause and GATT Article XXIV. He noted that a number of delegations had previously expressed the view that the Enabling Clause did not provide the appropriate legal basis to justify the formation of a customs union involving the reduction or elimination of NTMs. However, others had argued that the non-prescription of criteria or conditions for the elimination of non-tariffs measures (NTMs) did not exclude customs unions among developing countries from the coverage of the Enabling Clause. The view of his delegation was that the CTD was the appropriate forum to consider the questions arising from RTAs with a dual notification. This originated from the CTD's terms of reference, which stipulated that the CTD was the focal point for the consideration and coordination of work on development in the WTO. In addition, paragraph 4 of the terms of reference mandated the CTD to consider any questions with regard to either the application or the use of special provisions in the Multilateral Trade Agreements and related Ministerial Decisions in favour of developing country Members, which included questions relating to the invocation of the Enabling Clause to notify customs unions among developing countries. He hoped that Members could have a substantive discussion on the                                             WT/COMTD/M/103                                                     -7- systemic concerns that had been raised. The present sub-item needed to be maintained on the CTD's agenda until a solution was found1.","WTCOMTDM103.pdf","Egypt, Members, Egypt, GCC, Customs, Union, GATT, CTD, CTD, CTD, WTO, CTD, Members, Members, CTD"
"451",451,"4","4.     The representative of Uruguay replied that her delegation intended to briefly flag the issue at the present meeting, without any expectation of substantive comments from Members.","WTCOMTDM103.pdf","Uruguay, Members"
"452",452,"40","40.    The representative of India indicated that his intervention related to the three sub-items under the present agenda item, since the three RTAs referenced in these sub-items had been ""dually notified"" under both the Enabling Clause and GATT Article XXIV. He noted that the systemic concerns that were raised by China, Egypt and India over the legal and procedural implications of the dual notification of the GCC Customs Union under both the Enabling Clause and GATT Article XXIV were pertinent even now, but they remained unaddressed. Some Members had expressed the view that the systemic concerns raised in document WT/COMTD/W/175 were outside the scope of the CTD, and needed to be discussed in the Negotiating Group on Rules (NGR). The view of his delegation was that the CTD was the appropriate forum to consider the questions arising from RTAs with a dual notification. Pointing to the terms of reference of the CTD contained in document WT/L/46, he noted that the CTD was designated to serve as a focal point for consideration and coordination of work on development in the WTO and its relationship to development-related activities in other multilateral agencies. He added that the Committee could consult with other WTO bodies in addressing the systemic concerns raised in document WT/COMTD/W/175. This was in keeping with paragraph 3 of the CTD's terms of reference which entrusted the Committee to review periodically, in consultation as appropriate with the relevant bodies of the WTO, the application of special provisions in the Multilateral Trade Agreements and related Ministerial Decisions in favour of developing country Members, and in particular LDC Members, and report to the General Council for appropriate action. In concluding, he indicated that the three sub-items under the present agenda item should remain on the CTD's agenda until the systemic and specific concerns arising from ""dually notified"" RTAs were addressed.","WTCOMTDM103.pdf","GATT, China, Egypt, India, GCC, Customs, Union, GATT, Members, CTD, CTD, CTD, CTD, WTO, Committee, WTO, CTD, Committee, WTO, Members, Members, General, Council, CTD"
"453",453,"41","41.   The representative of Nigeria recalled that his delegation had previously expressed its view on the systemic concerns relating to the particular subject. Therefore, he encouraged further consultations among Members so as to address as soon as possible these issues.","WTCOMTDM103.pdf","Nigeria, Members"
"454",454,"42","42.   The representative of the United States said that the sub-item under consideration did not accurately reflect what Members were supposed to discuss. His delegation had repeated in previous CTD meetings that the GCC Customs Union was not a dual notification, and therefore should not be part of any conversation on systemic issues. In his view, the item relating to the GCC issue was not clear, nor had any work been performed on this issue in the Committee. In closing, he suggested that the agenda should be cleaned up so as to accurately reflect the business at hand.","WTCOMTDM103.pdf","United, States, Members, GCC, Customs, Union, GCC, Committee"
"455",455,"43","43.    The representative of the European Union said that she wished to make her intervention on the three sub-items under the present item. She underscored that for the EU, it was of extreme importance to clarify the legal and procedural issues arising from RTAs being notified under different legal provisions. Nonetheless, the GCC Customs Union should be distinguished from the two other RTAs. This was because the GCC Customs Union issue was not one of dual notification, since Article XXIV of the GATT was the legal basis for notifications of customs unions. The EU's position had been repeated on several occasions at previous CTD meetings. Discussions at future meetings would benefit from having clarification from the proponents on what exactly the Committee would be discussing under the present sub-item.","WTCOMTDM103.pdf","European, Union, EU, GCC, Customs, Union, GCC, Customs, Union, GATT, EU, Committee"
"456",456,"44","44.   The Committee took note of all the statements made.       -      Notification of the Agreement on Trade in Goods between the Association of Southeast              Asian Nations (ASEAN) and Korea","WTCOMTDM103.pdf","Committee, Association, of, Southeast, Asian, Nations, ASEAN, Korea"
"457",457,"45","45.    The Chairman said that the remaining sub-items under the present agenda item concerned the notification of the Agreement on Trade in Goods between ASEAN and Korea, and the notification of the Comprehensive Economic Partnership Agreement on Trade in Goods between India and Korea.       1         The points in this paragraph, made by Egypt at the 90th Session and also reflected in the minutes of the 92nd, 93rd, 95th, 97th and 100th Sessions, are reflected once again in the minutes of this meeting at the request of the Egyptian delegation.                                         WT/COMTD/M/103                                                -8-","WTCOMTDM103.pdf","Chairman, ASEAN, Korea, India, Korea, Egypt"
"458",458,"46","46.   The representative of the United States expressed his disappointment that these sub-items remained on the agenda. For his delegation, it was inappropriate to maintain these sub-items. He noted that any Member had the right to notify an RTA in a way that it felt the most appropriate, and regretted that the sub-items were being used by some Members to advance their own wider agenda. He then urged those Members that wanted these sub-items to be maintained on the agenda to think carefully about the rationale for this. Referring to the remaining proposal in document WT/COMTD/W/192 that had been discussed earlier, he noted that the objective was meant to be the submission of joint notifications by Members. If the concerned delegations wanted a discussion on this matter to take place in the Committee, this should be clearly reflected on the agenda.","WTCOMTDM103.pdf","United, States, Member, RTA, Members, Members, Members, Committee"
"459",459,"47","47.   The Chairman encouraged further engagement among Members to explore possible ways to move these issues forward. He expressed his availability to undertake informal consultations in order to facilitate finding solutions.","WTCOMTDM103.pdf","Chairman, Members"
"460",460,"48","48.   The Committee took note of all the statements made.       -     Notification of the Comprehensive Economic Partnership Agreement between India             and Korea (Goods)","WTCOMTDM103.pdf","Committee, India, Korea"
"461",461,"49","49.   No Member took the floor under this sub-item.","WTCOMTDM103.pdf","Member"
"462",462,"5","5.     The agenda was adopted as amended.","WTCOMTDM103.pdf",""
"463",463,"50","50.  The Chairman said that a communication was received from Uruguay, on behalf of the Latin American Integration Association (LAIA). This communication was circulated to Members in document WT/COMTD/W/224.","WTCOMTDM103.pdf","Chairman, Uruguay, Latin, American, Integration, Association, LAIA, Members"
"464",464,"51","51.    The representative of Uruguay read out the communication contained in document WT/COMTD/W/224. She, inter alia, reaffirmed in full the contents of communications WT/COMTD/W/217 and WT/COMTD/W/220, circulated in the CTD on 14 June 2016 and 3 October 2016 respectively. Referring to the explanation in the CTD Chairman's communication WT/COMTD/W/223 on the criteria for drawing up the list of non-notified RTAs, first published in September 2011, she inquired why there was a modification of the March 2013 list (WT/REG/W/73) involving the inclusion of a separate title for ""Agreements under the LAIA Framework"". This new version of the list was introduced at the 68 th session of the CRTA, and there was no record of the adoption of this new criterion in the minutes of the previous session. She additionally made reference to the CTD Chairman's comment in the communication WT/COMTD/W/223 concerning the lack of a ""consensus"" for circulating the document ""Report to the WTO on Instruments Concluded under the 1980 Treaty of Montevideo"" under the symbol WT/COMTD/N/*, and argued that WTO Members could not object to a notification made by another Member country. Should there be any questions, this could be done on the basis of the document notified and circulated as such. The Committee and the Secretariat did not have the authority to reject or object to a notification or to give it a different character from the one required by the notifying Member. She inquired, without prejudice to what she previously stated, as to why the CTD Chairman believed that notifications duly submitted by LAIA member countries could not be considered in the CTD, and were thus subject to the decisions adopted in the CRTA. According to paragraph 18 of the Transparency Mechanism, the CTD was the body entrusted with the implementation of the Mechanism for RTAs falling under paragraph 2(c) of the Enabling Clause.","WTCOMTDM103.pdf","Uruguay, CTD, CTD, Chairman, CRTA, CTD, Chairman, WTO, Montevideo, WTO, Members, Member, Committee, Secretariat, Member, CTD, Chairman, LAIA, CTD, CRTA, CTD"
"465",465,"52","52.   She went on to request that the CTD Chairman circulate to WTO Members, within the CTD, the replies to the EU's communication circulated as document WT/REG/W/109 of 22 September 2016. She added that notwithstanding the fact that communications WT/COMTD/W/217 and WT/COMTD/W/220 contained information relevant to many of the questions contained in the EU's questionnaire and despite the fact that the questionnaire was erroneously submitted to the CRTA, LAIA member countries that were parties to the different agreements listed in document WT/REG/W/105, wished to reaffirm their continued commitment to the principle of transparency, including by providing additional replies in the annex of the communication WT/COMTD/W/224. This was done without prejudice to any comments or replies that the LAIA members might wish to provide individually - in relation to particular aspects of the                                          WT/COMTD/M/103                                                  -9- specific agreements to which they were parties - in a dedicated session of the CTD, as provided for in paragraph 18 of the Transparency Mechanism for RTAs.","WTCOMTDM103.pdf","CTD, Chairman, WTO, Members, CTD, EU, EU, CRTA, LAIA, LAIA, CTD"
"466",466,"53","53.   The representative of Brazil said that the collective replies to the questions from the EU were submitted to the WTO as document WT/COMTD/W/224. He indicated that these replies were presented to the CTD, because for LAIA member countries, the CTD was the appropriate forum to address issues related to instruments notified under the Enabling Clause. He reiterated the commitment of his delegation to transparency and its willingness to contribute to improving the work in the regular bodies of the WTO.","WTCOMTDM103.pdf","Brazil, EU, WTO, CTD, LAIA, CTD, WTO"
"467",467,"54","54.  The representative of Argentina associated his delegation with the statement made by Uruguay regarding the document WT/COMTD/W/224 on behalf of LAIA countries.","WTCOMTDM103.pdf","Argentina, Uruguay, LAIA"
"468",468,"55","55.  The representative of the Bolivarian Republic of Venezuela also supported the intervention by Uruguay on behalf of the LAIA countries, including the full content of the document WT/COMTD/W/224.","WTCOMTDM103.pdf","Bolivarian, Republic, of, Venezuela, Uruguay, LAIA"
"469",469,"56","56.    The representative of the European Union welcomed LAIA members' effort in providing replies to its questions. She said that she wished to provide at the present meeting preliminary comments on the responses contained in document WT/COMTD/W/224. Detailed comments would be provided at the meeting of the CRTA. First, she noted that the EU's questions to LAIA member countries were not erroneously submitted to the CRTA, as claimed by LAIA members. Indeed, these questions were submitted to the CRTA because the EU was seeking clarifications on the Agreements listed in the non-notified RTAs list prepared by the Secretariat and circulated at every CRTA meeting. Second, she clarified that the EU was not objecting to a notification made by LAIA members and that the aim of the EU's questions to LAIA members was mainly to understand the content of their notifications and annual reports, in particular their legal status. She went on to say that notifications needed to respect the notification template for RTAs and be notified by the individual members concerned by the arrangement, in order to trigger the notification process and allow for the necessary transparency. Third, she turned to the substance of the replies provided by LAIA members in the aforementioned communication. She recalled one legal argumentation provided by LAIA members, which was that the regional agreements (AR), Economic Complementarity Agreements (ACE) and partial agreements constituted ""mechanisms for the implementation"" and were the ""instruments for the development of the objectives and functions of the 1980 Treaty of Montevideo"" and were thus to be interpreted as falling under its legal umbrella. With respect to this legal argumentation, she underscored that for the EU delegation, the 1980 Treaty of Montevideo was a political declaration of intent and did not contain concrete RTA disciplines and tariff treatment provisions. She subsequently requested that LAIA countries clarify the meaning of ""implementation"".","WTCOMTDM103.pdf","European, Union, LAIA, CRTA, EU, LAIA, CRTA, LAIA, CRTA, EU, Secretariat, CRTA, EU, LAIA, EU, LAIA, LAIA, LAIA, Montevideo, EU, Montevideo, RTA"
"470",470,"57","57.    She went on to indicate that at this stage, the EU did not see how the subsequent tariff granting agreements - which were built on the 1980 Treaty of Montevideo - could indeed be characterised as implementing measures only falling under Section D of the Transparency Mechanism. Therefore, she requested that LAIA countries provide more details on some of the agreements contained in the list of non-notified RTAs so as to allow Members to understand that these agreements were indeed only implementing measures. Fourth, she highlighted the inconsistency in the interpretation by LAIA members that a newly acceded country to LAIA (e.g. Panama) was covered by the original 1980 Treaty of Montevideo and therefore exempted from any notification, given that Cuba did notify its accession to LAIA. In closing, she reiterated the readiness of the EU delegation to engage in constructive discussions with the Chair and LAIA members in order to make progress on this longstanding issue and enhance further transparency in RTAs.","WTCOMTDM103.pdf","EU, Montevideo, Members, LAIA, Panama, Montevideo, Cuba, EU, LAIA"
"471",471,"58","58.    The representative of the United States said that, while his delegation would continue to engage with LAIA members on the content of the document in future meetings of the CRTA, he wished to provide some preliminary comments at the present CTD meeting. He said that those comments were without prejudice to the US' view that these LAIA agreements remained non- notified. Accordingly, the CRTA was the appropriate forum to discuss these issues. He additionally noted that the sharing of the US' views in the CTD should not be considered as the expression of the readiness of his delegation to consider that eventual notifications under the Enabling Clause would be appropriate. Turning to the LAIA communication itself, he argued that there were some fundamental unanswered questions about what exactly LAIA members were submitting with                                         WT/COMTD/M/103                                                - 10 - respect to their annual and biannual reports to the CTD. For the US delegation, the recent submission made by LAIA members in document WT/COMTD/N/53 reflected further clarifications of these members' views. While this clarification was helpful and might contribute to make progress on this issue, further discussion would be needed on what constituted a notification. He subsequently moved on to consider LAIA members' responses to EU's questions. He said that these responses confirmed that the 1980 Treaty of Montevideo contained only political level objectives with respect to future tariff and non-tariff preferences to be extended among the LAIA members. By way of illustration, he referred to the responses provided in paragraph 1.2 of document WT/COMTD/W/224 and said that these responses had shown that no specific treatment for any specific products was set out in the Treaty itself.","WTCOMTDM103.pdf","United, States, LAIA, CRTA, US, LAIA, CRTA, US, CTD, LAIA, LAIA, CTD, US, LAIA, LAIA, EU, Montevideo, LAIA"
"472",472,"59","59.    He made reference to two other responses by LAIA members. The first one was provided in paragraph 1.3 (c), and stipulated that specific tariff preference negotiations were subsequently undertaken in the context of the Regional Agreements on Market Opening for Bolivia, Ecuador and Paraguay, and the Regional Tariff Preference Agreement. Additionally, the responses indicated that bilateral or plurilateral tariff preferences were negotiated separately under the Partial Scope Agreements provision of the Treaty, and referred to as ACE. The second response was an assertion made later in the document - that both Regional Agreements and Partial Scope Agreements were modifications of the 1980 Treaty of Montevideo, under paragraph D of the Transparency Mechanism for RTAs. In light of these responses, he reiterated the longstanding view of his delegation that the 1980 Treaty contained only political objectives and accordingly, it was not appropriate to assert that the subsequent establishment by LAIA members of tariff preferences were modifications of an existing agreement. He noted that while the additional Protocols to the Agreements negotiated by LAIA members might be appropriately considered as modifications to existing preferences according to paragraph D of the Transparency Mechanism for RTAs, Regional Agreements and Partial Scope Agreements did not fall under paragraph D. Taking up the issue relating to the accession of Panama, the representative of the US said that he did not understand how LAIA could assert that a simple clause in a political document that allowed accession by future parties had exempted existing and future parties from any transparency or notification obligations arising from the extension of new tariff or non-tariff preferences. He went along the lines of the EU and noted that Cuba's notification of its accession to the 1980 Treaty of Montevideo was an indication that prior to the establishment of the RTA Transparency Mechanism, LAIA members recognized their obligation vis-à-vis other WTO Members to notify these agreements. In that respect, he called upon Panama to properly notify all its relevant agreements. He reaffirmed that his delegation would note for the record that RTAs containing preferential treatment that went beyond tariffs would not be notifiable under the Enabling Clause. This was because the Enabling Clause was specifically limited to tariff preferences, and its coverage of non-tariff measure preferences would be permitted only in accordance with conditions decided upon by all Members. For the US delegation, these conditions had not yet been established. In closing, he expressed the appreciation of his delegation for LAIA members' engagement on these important issues and looked forward to continuing cooperation on this matter.","WTCOMTDM103.pdf","LAIA, Bolivia, Ecuador, Paraguay, Montevideo, LAIA, LAIA, Panama, US, LAIA, EU, Cuba, Montevideo, RTA, Transparency, Mechanism, LAIA, WTO, Members, Panama, Members, US"
"473",473,"6","6.     The Chairman recalled that, at previous sessions of the CTD, Members had agreed to invite a number of intergovernmental organizations on an ad hoc meeting-by-meeting basis. These were the Arab Maghreb Union, the Economic Community of Central African States, the Economic Community of West African States, the Economic Cooperation Organization, the Inter-Arab Investment Guarantee Corporation, the Islamic Development Bank, the African Union, the Organisation of the Islamic Conference, the South Centre, the Pacific Islands Forum, the United Nations Environment Programme, the West African Economic and Monetary Union and the World Intellectual Property Organization. These organizations had been invited to the present meeting. He proposed that the same organizations be invited to the next formal meeting of the CTD.","WTCOMTDM103.pdf","Chairman, CTD, Members, Arab, Maghreb, Union, Economic, Community, of, Central, African, States, Economic, Community, of, West, African, States, Economic, Cooperation, Organization, Inter-Arab, Investment, Guarantee, Corporation, Islamic, Development, Bank, African, Union, Islamic, Conference, South, Centre, Pacific, Islands, Forum, United, Nations, Environment, Programme, West, African, Economic, and, Monetary, Union, World, Intellectual, Property, Organization, CTD"
"474",474,"60","60.   The representative of Uruguay requested that the delegations of the EU and US send in written form their comments to her delegation, which would in turn transmit them to the LAIA Secretariat.","WTCOMTDM103.pdf","Uruguay, EU, US, LAIA, Secretariat"
"475",475,"61","61.   The representative of Japan reiterated the view of his delegation that a systemic issue of this nature should be discussed and resolved in the CRTA. Accordingly, he looked forward to constructive discussions on this matter at the July 2017 CRTA meeting. He took note of the new submission from Uruguay (WT/COMTD/N/53) on behalf of some LAIA members concerning their new    agreements      signed   under    the   1980    Montevideo      Treaty,   for   the   period 1 January 2016 - 31 December 2016. He underlined that some improvements were made in this new submission in terms of the format of the document and its legal clarity, and considered these as a positive step forward. However, further examination of this notification would be needed, as it was circulated immediately before the present meeting. He reserved the rights of his delegation to make further comments at a later stage. Finally, he reaffirmed Japan’s position that any substantive agreement concluded outside of the WTO framework should be reviewed in the appropriate forum of the WTO based on the factual information and through proper procedures.","WTCOMTDM103.pdf","Japan, CRTA, CRTA, Uruguay, LAIA, Montevideo, Treaty, Japan, WTO, WTO"
"476",476,"62","62.   The representative of Panama informed the Committee that Panama was in the process of taking the necessary steps to notify the pending agreement to which it was party. He added that further consultations would be needed to ensure that this notification would be as uncontroversial                                          WT/COMTD/M/103                                                 - 11 - and user-friendly as possible. In that respect, he requested Members to be patient so as to allow his delegation to do the requisite work. Moving onto the systemic concerns raised in the present and past meetings, he indicated that Members had different interpretations of the rules governing a Member's submission of notification, including the forum in which such notification would be made. In his view, in the event a notification would not meet WTO Members' expectations, the latter should be pragmatic, because an apparent shortcoming could be due to the complexity of the coordination that needed to be ensured. Otherwise, lengthy discussions would take place on procedural issues, - like in some past meetings - and no progress would therefore be made on the substantive issues, including transparency, questions, and replies.","WTCOMTDM103.pdf","Panama, Committee, Panama, Members, Members, Member, WTO, Members"
"477",477,"63","63.  The Chairman encouraged Members to continue to discuss the issues relating to the LAIA agreements with a view to finding a way forward.","WTCOMTDM103.pdf","Chairman, Members, LAIA"
"478",478,"64","64.   The Committee took note of all interventions.","WTCOMTDM103.pdf","Committee"
"479",479,"65","65.   The Chairman recalled that, at the March 2017 meeting of the CTD, the Committee had considered four communications on e-commerce. He asked if Members had any comments or views to share under this agenda item at the present meeting.","WTCOMTDM103.pdf","Chairman, CTD, Committee, Members"
"480",480,"66","66.    The representative of Chinese Taipei welcomed the fact that discussions on e-commerce took place at the November 2016 and March 2017 CTD meetings and that the Work Programme on E-commerce had become a standing item on the CTD agenda. He informed the Committee that his delegation would be circulating before the summer break, written papers on e-commerce for discussion at the next CTD meeting. He also shared some of the views expressed in these papers. He noted that e-commerce had changed the way of conducting trade in the modern world, because the availability and efficiency of digital transmission had created new methods of trading, such as e-books, 3-D printings, and telemedicine. Therefore, it was important to find ways of bridging the digital divide, in particular by helping developing country Members, especially LDCs, getting access to information and communication technology (ICT) infrastructure and services, hence enhancing their e-commerce readiness.","WTCOMTDM103.pdf","Taipei, Work, Programme, CTD, Committee, CTD, Members, ICT"
"481",481,"67","67.    He went on to say that one of the most useful ways of analysing the e-commerce matter at the WTO was to look into the fundamental differences between e-commerce and traditional trade. In particular, barriers applied to the digital trade through the Internet were significantly different from those encountered in traditional trade. He took the example of cyberspace trade barriers - most of them being applied at the early stages of the transaction process - and argued that the restrictions that they introduced on access to data or information on the internet, had been preventing potential buyers or consumers from even noticing the existence of the foreign commodity. These would definitely preclude the comparison of goods and services, and any order, shipment or customs check, and therefore wipe out all trade opportunities at the early stage of the transaction process. Micro, Small and Medium Enterprises (MSMEs) would be particularly disadvantaged, as the majority of them did not have other channels of access to potential foreign buyers. Against this background, he considered important and fundamental that the WTO ensure reciprocal and equal access to the Internet for all its Member countries. In addition, this equality had to apply to all stages of an electronic transaction, including during the communication and access stages, before any transaction would be made or any matching of demanders and suppliers would take place.","WTCOMTDM103.pdf","WTO, Medium, Enterprises, WTO, Member"
"482",482,"68","68.   The representative of China reiterated the strong commitment of China to the discussion on e-commerce, given the importance of the latter for development. He added that this commitment was exemplified by the communication that China had co-sponsored. He suggested that in light of the sensitivity and complexity of the e-commerce issue, Members should reflect carefully on the e-commerce elements that could be included in the outcome of MC11. He went on to propose a series of questions on which Members could reflect in the perspective of MC11. These included: (i) what specific development elements can be reflected in MC11 e-commerce outcome?; (ii) what kind of technical-assistance actions regarding e-commerce could Members take under the WTO framework?; (iii) would Members be flexible to accept some best practices on e-commerce as an MC11 outcome provided that they would be best endeavour initiatives?; (iv) would Members agree that elements like streamlining customs procedures on e-commerce and the mutual recognition or                                          WT/COMTD/M/103                                                 - 12 - promotion of e-signature and e-authentication would be beneficiary for developing Members and SMEs?; and (v) what would be the challenges and opportunities for developing Members, especially the LDCs in this regard?","WTCOMTDM103.pdf","China, China, China, Members, Members, Members, WTO, Members, Members, Members, Members"
"483",483,"69","69.   The representative of Nigeria reaffirmed the active engagement of his delegation on discussion on e-commerce. He recalled the importance of the development aspects of e-commerce and noted in that respect that Nigeria had co-sponsored a proposal on e-commerce and was also member of the Group of Friends of E-commerce for Development, which had organized several workshops to deepen Members' understanding on the e-commerce issue. He additionally reminded the Committee that the work being carried out in the CTD was governed by the MC10 Ministerial Decision on E-commerce, which urged Members to continue the work under the 1998 Work Programme on Electronic Commerce, based on the existing mandate and guidelines and on the basis of proposals submitted by Members in the relevant WTO bodies, as set out in paragraphs 2 to 5 of the Work Programme. In closing, he said that his delegation found the series of questions proposed by China very pertinent and would review them in the perspective of MC11.","WTCOMTDM103.pdf","Nigeria, Nigeria, Group, of, Friends, of, E-commerce, for, Development, Members, Committee, CTD, Members, Electronic, Commerce, Members, WTO, Work, Programme, China"
"484",484,"7","7.     It was so agreed. (ii)   Further consideration of requests for observer status by the League of Arab States, the        Organisation of Petroleum Exporting Countries (OPEC), the Gulf Organization for Industrial        Consulting, the Organization Internationale de la Francophonie, the Common Fund for        Commodities, the Organization of Arab Petroleum Exporting Countries (OAPEC) and the        Groupe de la Banque Africaine de Développement","WTCOMTDM103.pdf","League, of, Arab, States, Organisation, of, Petroleum, Exporting, Countries, OPEC, Gulf, Organization, for, Industrial, Consulting, Organization, Internationale, de, la, Francophonie, Organization, of, Arab, Petroleum, Exporting, Countries, OAPEC, Groupe, de, la, Banque, Africaine"
"485",485,"70","70.    The representative of the European Union expressed satisfaction with respect to the discussion generated by the communication that it had co-sponsored. She seized the opportunity to welcome the new co-sponsors of this communication, namely Moldova and Ukraine. She emphasized the importance that the EU accorded to technical assistance and capacity building in support for e-commerce development in the digital area of its development agenda. She went on to argue that the EU was keen on discussing challenges and opportunities in the e-commerce area. For example, the development aspects of e-commerce would be at the heart of the EU's forthcoming Aid-for-Trade strategy. The EU also enacted recently a European Investment Plan, which might very strongly support digitalization. In addition, the EU was envisaging in its External Investment Plan considering the potential actions to support digitalisation and a separate strand of work to support building/updating of the national regulatory frameworks, including in online trade. Another example was the recent initiative called ""Digital for Development"" that the EU had undertaken with a view to streamlining development assistance in four priority areas related to digital economy including, digital infrastructure, of which the necessary regulatory frameworks; digital literacy and digital skills; digital for growth, entrepreneurship and job creation; and digital technologies as an enabler. She believed that this initiative could be part of future discussions on the challenges associated with e-commerce.","WTCOMTDM103.pdf","European, Union, Moldova, Ukraine, EU, EU, EU, EU, EU, EU"
"486",486,"71","71.   The representative of South Africa, on behalf of the African Group, recalled that the African Group had been approaching the exploratory discussions under the Work Programme on E-commerce from a perspective that had given paramount importance to the development implications of e-commerce, taking into account the economic, financial, and development needs of developing countries. She indicated that the Group would be interested in an exchange of views and experiences on the basis of the current Work Programme on E-commerce. For the Group, the immediate priority of the Committee should be a fuller assessment of the wide-ranging disruptions that would result from the fourth industrial revolution, the growth of digital trade and e-commerce. In that respect, discussions in the CTD under the Work Programme should take up issues that would prioritize the needs of developing countries and LDCs, especially the challenges to and ways of enhancing their participation in electronic commerce. For exporters of electronically delivered products, these challenges included, inter alia, the improvement of access to infrastructure and transfer of technology, as well as the movement of natural persons.","WTCOMTDM103.pdf","South, Africa, African, Group, African, Group, Work, Programme, Group, Group, Committee, CTD, Work, Programme"
"487",487,"72","72.    She went on to suggest that discussion on e-commerce should be framed around measures that foster inclusion and equitable development for all developing and least developed countries. Specifically for the African Group, critical areas of interest for future discussion on e-commerce included the reality of increasing digital inequality, the importance of digital rights, the existing extremely high market concentration levels in the current global e-commerce space, and the range of attempts at a national level to shape digital flows in order to influence trade and affect national digital catch-up. Addressing these issues would help African governments explore their own policy options, with a view to achieving Africa’s longstanding developmental objectives of industrial development, structural transformation and employment, in the context of the profound changes brought on by the so-called ""Fourth Industrial Revolution"".","WTCOMTDM103.pdf","African, Group, Africa"
"488",488,"73","73.  She requested that the statement delivered by the African Group at the March 2017 CTD meeting be reflected in the minutes of the present meeting.                                          WT/COMTD/M/103                                                 - 13 -","WTCOMTDM103.pdf","African, Group, CTD"
